chnm,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28
stavudine,-1.6113629872821458,-1.0249034258616594,0.16000119545848862,-0.3875701038107811,-0.41137616456493964,0.15659921331532545,0.07626601076760692,-0.1964667010285303,-0.305778075858978,-0.3513731370173271,-0.682071030794789,-0.5298173282152501,-0.12072253940360024,-0.6425591896493592,-0.15059842974865703,0.15386819571718263,-0.17000695515733633,0.16227815294749512,-0.9986015722112153,0.2724525199082204,-0.798888542940124,-0.22562605634767283,-0.2586113426006301,-0.5749299707102578,0.2814470165124969,-0.3023204576257517,0.376337058504115,0.10412097956578416
sulfasalazine,0.22699973933788542,0.2090745244169018,-0.020619572093933163,3.884195002894752,19.917281155057843,0.9362707375607554,26.6933601166271,12.528869892521808,-5.197078950290753,2.4475683092903293,0.3882849170643829,1.8225713195531006,-0.2005128697032946,0.2204367631450165,-0.852234684831053,-0.3612249666649914,-0.5509004412236024,-0.051690524754114224,-0.34883157962664485,0.7489157355843926,-0.45338576885033116,0.3950186851697673,0.3612283222751627,0.32704966529294216,-0.06520688078657116,-0.2311230183827557,0.05904595108576755,0.23324233576294376
sulindac,1.03399593969187,3.2868093392230375,-2.778601525323388,-3.908971339080937,-0.3007355825230065,-3.1849641201208905,0.3241193128006907,-0.21571185277895025,1.2430629473676686,-0.1060156881947799,3.947855048917246,0.20336631250090756,-2.5415494222330777,-1.3853075062135767,0.9434071721343419,-1.3397931987882667,3.479659237489038,-0.9415801066904145,-1.388114257650143,1.5430655583329111,-1.3838016428192959,1.5482557080544923,13.3007900049032,0.5787908533425126,3.146869494340942,0.7929056732905071,1.101161542568133,0.4643208470314279
tamoxifen,-0.26657526029970263,1.0995088714201227,-0.052739402971476314,-2.1840580951664075,-0.12106988783720382,-3.027794868978309,0.864928468067091,-1.2375119908580994,-2.4623686715408595,-0.8947602831811455,-3.2493567785528445,-1.7190111633007874,4.069670098941062,5.1344948600264555,-1.3335559417857927,7.6897934430621415,-3.842639273920617,8.151694955252502,10.130870244775883,-2.8629598555119546,2.417959056544856,-6.42421532158625,4.439063344950731,-1.506138969827832,-0.3115821527265252,-0.5156829841061858,1.9719931669822934,2.3433673499081764
telmisartan,-1.469020323835928,-0.9006032554631718,0.05352284077858612,-0.36491199641202204,-0.3622337526565697,0.24794021198398547,0.16919031353187428,-0.036824031990733246,-0.3015149173782464,-0.2659906591906072,-0.23597564203407861,-0.18486408201322618,0.10820180700018091,-0.579696930212028,-0.08196517855873359,-0.004649268942499857,-0.17360930698770471,-0.11265684119401773,-0.4656659529444367,0.2906772472573343,-0.5630651300244053,-0.04060840320581079,0.22864188867655352,-0.19933129787653872,-0.12417448777721657,-0.31426940776581525,0.07651989442263753,0.026386568610647143
temazepam,-1.505310011491754,-0.8816660647041397,0.13932550849236738,-0.3530228215862811,-0.3211610287833008,0.20370609345960372,-0.01738562894538329,-0.2133579774035056,-0.18522086027258483,-0.15547850096503574,-0.41831552935161537,-0.28856546707559716,-0.17293031751988389,-0.3221069083012082,-0.04303151531994638,0.056527725219538735,-0.2193514322218553,0.08350923769298083,-0.320567651463259,0.08014432785258693,-0.12526659403593537,0.0015656300363835838,0.1721615785035474,-0.3730210648858954,0.023338002459615526,0.23811068235523122,0.26500106075267316,0.021418589939721924
terbinafine,-1.3380062572597773,-0.9219057902288149,0.07318059463879024,-0.5948715477441514,-0.3722432692826268,-0.06469436130359325,0.14821200720263528,-0.22790021796460364,-0.1933698774599202,-0.3318038374661024,-0.4635864567439485,-0.524594828550029,-0.2483488485412786,-0.671500921618291,-0.004662005276821137,0.507889686032334,0.21585553091395132,-0.5018751778586351,-0.614856265292673,-0.4153461700254545,-0.7998576418012215,-0.5686861481326555,-0.751639826751596,-0.02992616637430302,0.10657979712111429,-0.381757075287196,0.11253605085383139,0.06401266261277154
testosterone,-1.4491509628442683,-0.8479032438357073,0.07698638210545376,-0.3034264054967319,-0.19676346146517082,0.18889870666787725,0.06268276330006026,-0.2583939493600744,-0.1250863040920981,-0.2231619647116667,-0.19073969546406863,-0.30938030334246835,-0.32945753305146924,-0.1535492886562938,0.10674814733181538,0.17538225488879694,-0.42512337007981915,0.022641357366330495,-0.0023838795216116096,-0.2031039715312935,0.3036138439536178,0.04376467561571847,-0.07636503751298164,-0.25946922353737156,-0.06693918396117438,0.24788179035707567,0.42704631140729193,-0.15819592600038287
tetracycline,0.8219790959480836,1.085704638921768,-1.207303560922546,4.508693391506585,31.342104218495606,-1.2660789590739914,-17.22418883965058,-8.798104993905545,-6.048202776553717,0.23859155194172532,1.7210695185579257,0.14963506518216724,0.4678621989298303,-0.4187681524534366,0.6694121480995064,0.7867945140391502,-0.5400039909269059,-0.5946974091457659,-0.23238863283591776,-0.7010127753863585,-0.7754894803350038,0.47914827483632655,0.28929294446150805,-0.2850256523368784,-0.268199681344002,-0.5850933450397943,0.3053653628611702,-0.07198753128326715
theophylline,-0.22967533461447204,1.670119331437718,0.42114530666514266,-0.2521480550542485,2.2954809129048623,0.8068700287453481,2.1621757556705687,0.2404893672453884,7.9408688172752715,-0.8414235515090513,-0.11282944665622016,-1.6524787601939455,1.0182894788149368,1.6194856796923889,2.377723450292952,6.725011549137671,9.72507160779402,-8.881153204802754,0.7581981603577338,-8.456281485892054,-4.4435155076252775,-6.101405117345017,-1.7964723500573312,2.3559270410388593,1.1969957522961137,-0.21593656583697904,0.7383716634492339,0.926069692049283
ticlopidine,-1.3275070772741882,-0.7116849852048559,0.08632992999110775,-0.3490350144114896,-0.2597403543843167,0.304147237573969,0.026396926964457158,-0.21618926195189864,-0.16765687483031103,-0.23257935835421673,0.2578254053847155,-0.29030820180709477,-0.4888208238704943,-0.055125220413015166,0.039270056101417566,0.026865199883603717,-0.5937956895225897,-0.159947316003316,0.402753787135134,-0.38020782770979633,0.7528963800033723,0.22306651765701185,-0.14170677266275936,0.3530800230411315,0.033590445357362046,0.31828620772267396,0.23975395819486764,-0.29978377110562854
tinidazole,-1.5051618257079318,-0.881469455416152,0.13929918600928737,-0.3530387725129144,-0.3210652830339728,0.20385453324339264,-0.017569843427850933,-0.21345997302608213,-0.18505830752364336,-0.1551789280055799,-0.4180106434091857,-0.2882572302627522,-0.17310780543096987,-0.32175448165579973,-0.042886357203639446,0.05643020121474821,-0.21959751953307602,0.08346826419434192,-0.3199154929665733,0.07995974869819551,-0.12451335731189384,0.001855648417720731,0.17285126620254662,-0.37318838279618183,0.023090807135677287,0.23892890055017466,0.2652472283957176,0.021373775595621133
tipranavir,-1.381023284282768,-0.6736111242905022,0.07167663878584123,-0.5038732547920748,-0.24393514613790945,0.25769492579083386,-0.16590467731694408,-0.2410270695673099,-0.3268845126552346,-0.1888288802316191,0.2819439716529671,-0.28470360016839924,-0.5154018770754021,-0.3182537072463241,-0.03343579006739408,-0.06672631648724756,-0.5327173846394668,-0.2301318580930383,0.2344277565258325,-0.3997081640401179,0.7777979876874083,0.4090415774107876,-0.06182262026840857,0.4646199470060273,-0.33982825149702406,0.1799342957689493,-0.2695359101435475,-0.36721384182965716
tolazamide,-0.4609334809190966,0.20324008153638395,-0.25773666998658706,0.5047533730528382,-0.34415678069415523,1.021117725443323,-0.5466114368220293,-0.3832834583379915,-0.41219241245055677,-0.37503922496778874,0.13759498356587915,0.8832933894534598,1.1418745005728363,1.1846012640296126,-0.28173303288263335,-0.7649143844176752,-0.8774104647829524,0.5421305037675805,-3.3942679766621913,3.5959194561102765,-3.4677744751917756,-3.0787852197599923,2.0280378030457404,0.06083629796528599,-0.1299069313219922,0.30403039606416976,-1.6952974369769807,-1.6983436058912547
tolcapone,1.0341151391892414,2.6870950625131247,-2.504957175300242,-0.8632942254204725,-0.7473363593145761,1.6515755578543159,-1.6512746193337449,2.2610281761494333,-0.05757664109704497,0.5471640856008563,11.47162300156612,3.3070893374315036,2.279573810262232,3.3489435490917248,-0.09564172712885076,0.30859101959189145,2.812665719586024,-1.3271702651749266,1.3731287209812257,-1.9103965001868353,0.7083118628135936,0.8099655470812538,2.757767831494356,-0.8655851134142387,-1.586114707911918,0.8557738473114254,-1.2812139294108014,0.2420279579880076
topiramate,-1.4262199866961807,-0.8596787057325082,0.029363779288868165,-0.18986930736838778,-0.2775765454344471,0.10425177166302667,-0.046205583437827505,-0.26238832116000177,-0.29277557492112544,-0.3156069836404873,-0.5167650365408352,-0.26991007949808565,0.02289051315588801,-0.31006696155347374,-0.2569122872736154,-0.012205391829616856,0.40670473694761106,0.18674055512570156,-0.762310104200504,-0.05388667861939382,-0.26156435364191133,0.22882959503674016,0.40756057328850676,-0.39635386118549504,0.09288176566972153,0.15559079937798762,0.03646461093744361,0.20712152923879937
trimethadione,-1.505945928009405,-0.8873136409561899,0.15185759457092032,-0.3880374561448513,-0.41786492320566915,0.20335931204936444,0.05317544288286789,-0.2051923431356338,-0.16100534511782086,-0.15341450789954347,-0.3648183369426848,-0.35001673290686186,-0.30629825822182455,-0.46409271256521745,-0.30116352785440104,-0.0006298871716970421,-0.3317838509324673,0.020014418263479595,-0.4832068954886865,0.04990975302484162,-0.30577606281828423,0.028990592970119654,-0.14825273108738912,0.1842074271136965,0.21423195423311603,-0.22544911055070924,0.058180667334806264,-0.0809686783207865
troglitazone,23.108717032354374,17.74970039384571,-15.879505025143423,12.992142022544261,-0.9605991141326953,22.333094249478528,-2.312836569567689,3.872364729510336,2.9168365026686347,-2.525960064495109,-0.2768532384455421,-12.680665308351925,2.514813423793195,2.727859782817817,-2.3986763312443555,0.10188891081221622,-1.6361904556361735,0.22183335414213012,-1.333173687487042,1.6397372247550086,0.5177290677035016,-0.3953542359254151,0.9350877983271405,0.3358855225536868,-0.2480507009155762,-1.7221023886848912,1.0600429890226613,-0.652817325431663
valproic acid,-0.568662865218408,-0.9008200438514348,-0.2838553882961374,4.614716085461985,-2.5787131004575863,-2.997575674944491,-0.21486634397255008,-3.0486944694223785,0.6083655695066785,30.272083330020603,0.6915217617117245,-6.832690936620429,0.19640494489580917,0.6411451585538478,0.014459603501986338,-0.6364644166985264,-0.21494365484412165,-0.24805823620378042,1.1815203542750532,-0.1740387042948876,-1.5171973650933948,0.22115908355132172,0.03703026146682768,-0.6466332866749879,-0.1351339764778765,-0.21691599551625257,-0.016104700253739362,-0.13759639461824308
warfarin,-0.49292579594185476,-1.305975690908842,0.09681990551554785,-0.9473776555222837,-0.46628265072928093,-0.14173676646644429,0.25763498691650094,-0.166364785678191,-0.4869279380350699,-0.3316200538138985,0.4659033627815535,0.03113440604256474,0.39388764677297516,0.21793805830904703,0.45376947217161606,-0.2986031983148407,-0.27649590046331,-0.18656729581584144,-1.2234349435802205,0.4180309819673791,-1.753587578680803,0.3030004615862894,1.3328058124621442,-0.5769932054828847,0.21884475929197827,-0.37072074377051306,0.03291762955568728,-0.06305928118860009
zafirlukast,-1.4029012173646194,-0.8176979964397604,0.054096602891007775,-0.4069588237303811,-0.41540880234739275,0.3144660021313398,0.1565823472455056,-0.07452705190182551,-0.20427222938165523,-0.12909292495361238,-0.045318949843282864,-0.1071737312567375,-0.10433501906422696,-0.562482030952886,-0.27358897095871065,-0.10550152100735201,-0.3963292243239004,-0.19442758290509457,-0.33397155187589933,0.17757654350453278,-0.4038070709323851,0.11727192058189087,0.22028502315124457,0.28013947783277204,-0.04554087621141059,-0.4075893829526865,-0.01862020662340281,-0.09571810092499859
zileuton,-1.2508088206945187,-0.3568523027090661,-0.42546984795336074,-0.162361665678131,-0.6273793498411262,0.7359073942873984,-0.2901586607033079,0.8176369700408059,-0.18906698787541204,-0.15561888347083827,1.4089324753198784,0.755548405685523,1.2129172198060614,-0.31629454002652657,0.143558808721869,-0.056058689499303496,0.3338870397487842,-0.5995352459151707,-0.26000040983660166,1.212455138937682,-0.6098231530321073,-0.3338319568335631,1.5674932919366296,-1.1928016813437459,-0.31574112959018835,-0.12500706744147655,0.41271307367426285,0.02575546070082346
zonisamide,-1.5059459285582477,-0.8873136416446502,0.15185759456569722,-0.3880374557956102,-0.41786492276387416,0.20335931149718037,0.05317544298809884,-0.20519234282178309,-0.16100534592592522,-0.1534145090367898,-0.36481833852518725,-0.35001673355118684,-0.30629825645510433,-0.46409271270870023,-0.3011635262622422,-0.0006298863342957717,-0.3317838490823893,0.020014418941838138,-0.48320689658212007,0.04990975396508971,-0.30577606414187375,0.028990591658846102,-0.14825273101623862,0.18420742313065275,0.21423195357860716,-0.2254491097762478,0.05818066812488136,-0.0809686773063982
