chnm,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,classificn
pyridoxine,-1.144233525911202,-0.8257382403515084,1.3742580582871617,-0.6424351882674526,-0.03398652718156057,-0.04545127724454299,0.33114195948757125,-0.6930871037431132,1.602239618125927,-0.606801055413933,-0.3972154051992209,-0.7426523335747545,-0.2546723344036555,-0.44988907606591866,-0.5480833660999848,-1.043605102588304,0.050801528103405345,-2.250510184944069,1.8143620145934325,0.5460938414975385,0.34004477860067506,0.038741401398475525,-1.0342224523208354,0.2719349794339893,-0.6894958666875303,1.0349604525700964,-0.47700688996703966,14.239030382055994,-4.518067036189997,-4.390466776956814,0
pyrimethamine,7.485065107883632,28.874713578393486,47.68508299357805,1.2919857300503563,-1.1584982131894959,1.5751988760941786,-0.6180881109748042,0.08411098866249918,-2.8988057392966553,0.30191515998163065,0.6259391245556998,-0.7924031985899016,-0.4147491480866108,0.1456193533934388,-0.053669148167920004,-1.4316971377785332,-0.1572412813521816,-1.3229789163613028,-0.09814069930069731,-0.7868150374663028,-0.2982327458315957,-0.628166859545989,0.8445680887337487,0.05585842066669237,0.016156226060586528,-0.40485128141664084,-0.006351208662083343,-0.26646455167981226,-0.08731009058633148,-0.0466686374630878,0
quinidine,-1.4181369578778158,-0.7934803352088322,0.09914534958132312,-0.44830316634949297,-0.340109165541591,0.283709697246671,-0.036162935104701636,-0.21817242839684176,-0.05512338721060774,0.06591816081979876,-0.20735040890619374,-0.25106069538200193,-0.2888433969950841,-0.3681700759348081,-0.16786169262419362,-0.050945299436770425,-0.2534080092422893,-0.21545884523991138,0.04813550702603296,0.1702226705293966,-0.03665444626083027,0.265942794848644,0.3478621230256149,-0.060651179325556547,0.21907462714295076,-0.01798337841197318,0.39297680254766354,-0.31324273186644125,-0.14842417783390927,0.2684147870451039,0
quinine,-1.5208514066303849,-0.8979140810388351,0.15468412745787793,-0.3710449530676658,-0.40673772389824664,0.19042355627836507,0.1407638664178368,-0.13667661850702129,-0.1943331456368099,-0.12057101542298015,-0.4289453955936936,-0.3393712099175515,-0.2493677281030443,-0.5350781272516337,-0.4115931069775911,0.006052606538801176,0.306626222012046,-0.5480087819686511,0.41645610749666173,0.024857208531025517,-0.22000156927533115,0.264685531716503,-0.16738276421816115,0.02031687289406941,0.07074201660512085,-0.24724243374368657,-0.2567275310240987,0.026692338852658037,-0.026221244414439942,0.5165623176182129,0
raloxifene,-1.29479094120947,-0.734862880337928,-0.052902817173494064,-0.5386626553677215,-0.4145652121026508,0.392794466934582,0.002996344101963386,-0.266875726061245,-0.3167331061729386,-0.2014865895380294,-0.10406849898579387,-0.4283312839594759,-0.06778997673685873,-0.37157600452612183,-0.09602351268834841,0.3864593556473078,-0.7128573510733328,-0.12366500205863254,-0.30071713144724715,-0.28799351176533944,0.10224812532778939,0.45140203361888126,0.4241311101019898,-0.2568667398763171,-0.22927380383851495,0.2987058939069312,0.250925440531242,-0.7166086374046576,-0.01925503389987314,-0.46210168661325735,0
ranitidine,-1.5105865816320447,-0.9375258108158263,0.06318342431926138,-0.3348777130744819,-0.17479248084593507,0.16762283748750464,0.1410879076861232,-0.367991133898524,-0.1288097271774958,-0.31524451137052667,-0.3064985186451127,-0.5080102766601885,-0.3317082145640089,-0.27316015949722977,0.15900678835013318,0.11164513840204343,0.09120893625150993,-0.2531880012793456,0.22890346419835408,0.1677740363849857,-0.047099885449798394,-0.17380544560721461,-0.30484196072007264,0.1743439341756779,0.22996669986354365,-0.160576031370949,0.572460927599428,0.0782849461762317,0.20565868251771938,0.00287251317103289,0
rifabutin,-1.4573602023548555,-0.8249706503497044,-0.0414279394043542,-0.43383308755643346,-0.4019747526931184,0.2975928709530301,0.31431187090041146,-0.18315835882158793,-0.6322289089479429,-0.47317628218966146,-0.15282911517456474,-0.15454701235368157,0.03375495465707586,-0.6406996390804721,-0.38668518738083,0.5350351060352522,-0.3621859282127502,-0.5139219534392718,0.01583313588093334,-0.422466723944871,0.1712066755908127,0.6775918105815408,-0.2886869049883004,-0.7983950955529997,-0.7972760626432975,-0.9098371629165025,-0.20092437416553102,-0.272475857291453,0.24174185711336157,-0.6312871986540143,0
riluzole,-1.5172037610511322,-0.886043545594727,0.17908659983018688,-0.4185215795408382,-0.436920973022762,0.2275855595255825,0.11437745254508305,-0.245714089922988,-0.14629507430035063,-0.16874078024013048,-0.41669150059234267,-0.3080356582221252,-0.29233539273886533,-0.39003451155969154,-0.36363459177151086,0.062245963356347626,0.29863585776307705,-0.5476147933079519,0.4275138162859065,0.029871363340066414,-0.1114466804055242,0.07664907993026697,-0.28683326212194693,-0.09209971313280488,0.19226171386241045,-0.060014032140304485,-0.20100477123571867,0.22690269632195736,0.14908674492887014,0.24170745352318154,1
ritonavir,-0.8091569060127963,-0.27029574375853255,-0.3507324714665917,-0.7673144479120694,-0.40933267813007573,-0.020975017532737415,-0.24073337378788098,-0.14513685584378258,-0.15430985313589157,0.03400345501131683,1.5196535467222703,0.3084046140554817,-0.8914519660130977,-0.34368583513474515,-0.2974000993141756,0.5440081185104794,-1.1911256245520128,-0.13725898791387633,-1.4647683238004063,-1.4898013678251154,0.3741139362545288,0.25443044242960394,-0.8692135180597949,-1.3331100453589202,-1.500889039340291,-0.8936743121799791,-0.3023872249365534,-1.2791680246241044,-0.9807797976261388,0.08541714582570521,1
rosiglitazone,-1.4437773153591036,-0.873662175505375,0.011012879707449096,-0.46076693084737,-0.3538845845016323,0.3010897971955688,0.15702045741012197,-0.14307597798543598,-0.30180886788952066,-0.22890600671647737,-0.1852842782383746,-0.22277082301638657,0.13892845022970515,-0.5440621168335567,0.012173263505984985,-0.062071504544431985,0.054967583136005464,-0.10480380786734991,0.0818729958266244,0.39415824328571425,-0.12597512101677055,0.3632318538348694,0.10188079849664845,-0.4316174055412431,-0.20021872097495738,-0.5126338209431521,0.3985123127059896,-0.1232874093685151,-0.07042180747493483,-0.2590502907730713,0
simvastatin,1.6054203970736063,1.6123512889191862,-1.0602120917250422,1.0725512596634204,-1.1727347019188648,-0.21697952067916007,-0.4434332861240993,1.0087895517703254,-0.24189878500164388,-0.1934493679788023,-3.560008400961089,-0.810947293330669,3.0831928457019373,-1.4499503302154362,1.6352679779020067,2.0772210051686097,-2.115131714788938,0.44788552021262457,0.306478383904613,-2.5211277730281694,-2.531567901525516,-0.28391170254510567,-1.500372120060272,1.2646057996849094,4.772055803603499,-3.0662709297152633,0.536634399053688,-1.8237470369795235,-0.8648536697804845,-5.325017529956386,0
spironolactone,-1.3412717235409548,-0.6903914689606448,-0.17170563733161154,-0.5209431367269003,-0.06538321635081161,0.35461899088986915,0.13720055762794572,-0.3796944802139973,-0.3742647503509068,-0.3191271880467703,0.37895171198372557,-0.1470505204924294,-0.2649925489685112,-0.4707284253332365,0.5552592055444665,0.7841974567475098,-1.3102696938799965,-0.5522694957658286,-1.0178972957894028,-0.9081018380024258,0.920053416735816,0.024282349312223978,0.30693375663828076,1.0768555865741127,-1.262020660453939,-0.5464475723704939,-0.34385571258482966,-1.1306829139579544,1.6293654185199753,-2.8668825636842032,0
stavudine,-1.61260877771539,-1.0405100531426628,0.1551371641959685,-0.41932528933780466,-0.32410832841203957,0.19381355165014258,0.038710145132587144,-0.3750486236390224,-0.13653222569304416,-0.25051345415775317,-0.6826215827794467,-0.6107617001245745,-0.2615192510462936,-0.5488212259258946,0.12597803197129748,-0.4338983610839534,0.8796445806255275,-0.20045642319595727,0.8277709938262683,0.9659486888331829,-0.4423577305419558,-0.09273193838853928,-0.26704913807944586,0.24093999298491736,0.7457006553718164,-0.18940126330646623,1.255098401342262,0.47711959175566215,-0.286437718712951,0.46085391560316,1
sulfasalazine,0.19537098781750856,0.1681097921173876,-0.001568898147776992,4.599437689855028,19.636533168357417,1.5144986418751538,26.10578888404213,14.02399653153009,-5.1291543287368775,2.2896885804309006,0.5583303362153681,1.860798912944165,-0.3444563818789218,0.3333434533794782,-0.6923463172642623,-0.44134558880313074,-0.19934832780858214,-0.3791628997322924,0.05424939609959434,0.7741266873679394,0.25002056260139527,0.6895495013343222,0.08099906671846355,-0.6019329557293895,0.05684813315819292,-0.202596325614403,0.3164948618348757,-0.004671672516168314,-0.48345349526684206,-0.07586263813380838,1
sulindac,1.0659140992268306,3.3505510797775315,-2.7579078461012227,-3.8992680992746895,-0.13758730557939666,-3.2328105580351174,0.3216499778270268,-0.22596136260998528,1.2832853437215144,-0.13909395129012883,3.989044808653358,0.15519667606142795,-2.3079129185254517,-1.5107856667273176,1.2462542273314605,-2.3846571745996146,1.7539690584481518,3.1919103875782686,-0.6273689707103731,0.8151410441306932,-0.19349836988405641,3.600793552309716,10.920945504169985,-6.010863203888587,2.9645104936414977,-0.020623845447185686,0.2017526170873112,0.44675420677343136,1.1976731359768256,-2.898241242790312,1
tamoxifen,-0.20119891866135803,1.1784783227210034,-0.09104289085486478,-2.3890487412490273,-0.19056425471318225,-2.8518936640512376,1.114756846869744,-1.408828345284817,-2.53713834366662,-0.38180150670714164,-3.093477694268126,-1.7138758603299378,4.585184999057612,5.30419495634724,-1.3931694410591988,9.247273072311941,-9.100716047987516,4.256395137107649,0.12889255495055696,4.222076759664936,-4.148339919159045,-8.469625574168735,5.0632789230610475,0.6252026509516819,-0.2159335066047845,-0.7706505675288052,2.361712763341696,0.42017189507108144,-3.172721933303917,-0.424662698963576,1
telmisartan,-1.4346769026708375,-0.8259520358580933,0.0045684269194519265,-0.5028570360034023,-0.49505164076737956,0.3084708403077284,0.28369669441648226,-0.023459557476629894,-0.5508395197767587,-0.3320726809460769,-0.19482470982168604,-0.11281479081292425,0.3485037353196155,-0.5748378940604464,-0.3273985763240866,0.5021434361535859,-0.28359593493896307,-0.30034766185216544,0.037907854787179826,-0.23086814080344167,-0.00946696782877272,0.6239355184909282,0.050539382547149125,-0.6173093321536468,-0.7719319182166436,-0.7410454473088847,-0.21496657452626597,-0.38746204299754133,0.18937630562997387,-0.7033314973127632,0
temazepam,-1.516238453108329,-0.8765280350437451,0.1551006076632589,-0.3753053005059131,-0.3447570483612852,0.21753875108608783,0.031181727906348693,-0.24806235983942035,-0.18705941611989757,-0.14393987842673944,-0.4547160159379555,-0.2563069907467236,-0.16381417539682191,-0.2598895582612273,-0.10878698545971315,0.11304623217858883,0.2156037903446206,-0.3513541977700297,0.334045068529238,0.0950957966330938,-0.07414518827187844,-0.00200434598492074,0.2037438004565042,0.20271232962571958,-0.04891266396435871,0.23618073437118123,0.16522889846388827,-0.027870541468188216,0.10094516137803072,-0.2203084870303676,0
terbinafine,-1.2905862782094768,-0.8798772741288744,0.02734865256420273,-0.7326877066861034,-0.4160009383640873,-0.006033384914860683,0.16402315714008373,-0.22559181998964312,-0.22271541703259695,-0.21705597808298543,-0.4154232467809473,-0.5427374117251738,0.0008183330029794019,-0.6588387231206134,0.02144187124264468,0.4598731920481172,0.537113180762185,0.10292943564504985,-0.11068182240079831,-0.19206893196554461,-0.7349466446000579,0.0036643794700654065,-0.5816672781936284,-0.32814180924057224,-0.1377325163738092,-0.7955525758960776,0.3724550401283885,-0.5219498260830274,-0.17448622634380495,-0.4469144097753265,1
testosterone,-1.4516161220441646,-0.8314842496278173,0.09020018765099312,-0.35221143503726743,-0.24076747644648766,0.2296900818340201,0.1397514988679428,-0.3008558457936889,-0.16375074069558287,-0.2540202682045649,-0.22023888546382836,-0.2574645561427789,-0.258875537390653,-0.0824193931418935,-0.007684555881049906,0.47531180658672084,-0.18626008781890857,-0.44184109852329023,0.08242590508524943,-0.2659287698929566,0.1094031246909443,-0.19096525014425658,0.08814702928645982,0.31408052315385904,-0.11982446893927942,0.24937366757297247,0.2300097313821561,-0.09980108726710377,0.4200651194079237,-0.3912144965073174,1
tetracycline,0.8057946131737466,1.0538175912479395,-1.2270850266050137,5.540741989172192,31.255852237411716,-1.2917260515931368,-16.56104294771706,-9.76453626159799,-6.210246980559574,1.180830991636838,1.6090448260835657,0.2772841198134953,0.7893844996978975,-0.4135837992339292,0.4893152921705306,0.9841046481691519,0.303638107582222,-0.6934901283823312,-0.3395469490816839,-0.34095194369143533,-0.9123174412532162,0.7640169634749951,0.3021542337774438,0.018760223911307775,-0.3797746853493215,-0.53132434633279,0.1649780363229046,0.27375703143333574,0.30932566412400964,-0.051179096663433676,0
theophylline,-0.26699729255012367,1.611262368449551,0.5228373848769018,-0.06340539922651167,2.3450607275346314,0.7584765731133869,1.874977734347751,0.801497255123237,8.014151361325684,-1.2610890577607088,-0.15331204891718117,-1.5858995865068244,0.9574533475359607,1.7275306755462005,2.114536952006011,4.22408793748605,10.853731456657112,4.94003495385749,-6.712859433039247,-6.993042521506041,-7.973357694421511,-4.7806799498415655,-3.256770829720095,-3.12510168514381,1.331191923762938,-0.16643566034152965,-0.0488426793158923,1.0753630556317066,0.6571626927612929,-1.1714658114093277,0
ticlopidine,-1.3048870238994552,-0.700238555438792,0.060924300644525094,-0.43065142353370045,-0.247559557091228,0.34806388289537155,0.014906749676106232,-0.27427422801199475,-0.13399018890234685,-0.1738560421371021,0.285667162751066,-0.31447331762621267,-0.39601403576283767,-0.033336911907174034,0.10191666014244768,0.27740874161473716,-0.7125045561557298,-0.2541869069950841,-0.4374588898069208,-0.2711682001260452,0.3561670975552253,-0.20580819009819984,0.14102219484382186,0.06408521149997777,0.33462053501122824,0.3609927251292425,0.37886610666431647,-0.24881750691034318,0.21963669330314312,0.1437546746363848,1
tinidazole,-1.556964009744805,-0.9507623693002026,0.17199881022116487,-0.21055552954548704,-0.22675702852770485,0.11363896113238674,-0.00878531754071716,-0.09078828327951657,-0.06087250902948083,0.049354290153599475,-0.5341616565831829,-0.3452244646291639,-0.25906036649885616,-0.4339437328996393,-0.02625914182249848,-0.3896182492461738,0.7757893711363157,-0.4217928955050653,0.4605965188718102,0.5046029273228879,-0.404080430920547,-0.019950834026664314,0.4036257961307422,0.6919547868109354,0.1234707169101116,0.334855489109874,0.18228904440154417,0.04919859634195954,-0.26651049086252626,0.5963739236132515,0
tipranavir,-1.3609860540477938,-0.6184411307370752,0.01080519065216405,-0.5749465627147772,-0.31865793630805556,0.2772426205042088,-0.03072455566610993,-0.2136042115219422,-0.5940899227511118,-0.2526552477519267,0.31438755203883345,-0.23020450384154162,-0.331988525131479,-0.4113664336057592,-0.3571397827783012,0.7602299381607937,-1.0350680525937028,-0.5745206528439314,-0.48159135787901536,-1.1387644635097316,0.6115047092887966,0.3744917787493874,0.052962597514157314,-0.31471754269185387,-0.6659812620912277,-0.07362270488912628,-0.5388631063593422,-0.736227390293967,0.20942323498331186,-0.30983156090606534,1
tolazamide,-0.4761037720405612,0.1949491540915509,-0.22426176639361894,0.5225392976007371,-0.4067353090503461,0.9762101826463764,-0.5526469579521661,-0.29168909301041906,-0.3954868390121375,-0.1407679970627337,0.0402257386395607,0.8773247991241401,1.147377064621887,1.1245687438742171,-0.2822284481223326,-1.759123296468783,2.3683350467828803,-1.6450725148731873,2.54061602947842,3.889657117034452,-1.0084720094345934,-0.0034725152950919403,0.5731106709767791,-3.2631786080566787,-1.9401903889763346,-0.8049522785561811,-3.272545057622167,-2.257254606577847,2.724960163434401,-4.507897404207425,0
tolcapone,1.0670181186101324,2.739824072633529,-2.479838642756782,-0.9697088262181862,-0.7997668936666918,1.52664783083584,-1.8981732018675808,2.244463350463376,-0.25112341952274014,0.08524568342452855,11.454460836030526,3.475726393575464,2.32676684663544,3.323304271472642,-0.008152496540747557,-0.20740927051021923,1.056808605818143,2.4521790560816767,-1.9202284222166284,-1.9547263215044037,-0.7883072950618952,0.2030264524104955,3.0359427656700686,0.4057854342806237,-1.162068672270646,1.5571129846120062,-0.48843777816858985,0.4431925480286716,-0.8409469130004575,1.2037247533831164,1
topiramate,-1.4606921209072874,-0.8777783380547272,0.05090233857678487,-0.14420288952219548,-0.23166996072524487,0.10657038661306022,0.01871079647341755,-0.384417059317128,-0.25858347929167685,-0.30735938562529846,-0.5779673401935401,-0.27896285352013606,-0.14357258509993476,-0.27900030067769027,-0.2725056562858144,-0.27399595240538765,0.8660617086858733,-0.07484070462559232,0.7475680326410882,-0.12535419115545646,-0.15241840453209496,0.2287311849378957,0.27257921938745544,0.23389030423888632,0.15766662903830675,0.2986575496228118,0.012906128645147993,0.41173100992473205,-0.1653931349555913,0.3538538341592483,0
trimethadione,-1.550298752721579,-0.9472283674833422,0.20304029819177769,-0.2930793083260695,-0.345121833581102,0.15105290377910172,0.07753050031630784,-0.1341749991312427,-0.02115767655353166,-0.016780510898386926,-0.4860706694445243,-0.37343524655534716,-0.37030461221543576,-0.5008268266819598,-0.2769992185011974,-0.3620674446533365,0.7901010284750081,-0.5973391610132864,0.5481496808668173,0.39380495270229576,-0.37990136785667583,0.009368941498596246,-0.1278898107054041,0.3204827383106925,0.37812586489669753,0.08026584294380204,-0.16791529214354653,0.3407023460785227,-0.13098911399498597,0.8866549165437391,0
troglitazone,23.145991860074066,17.99183145204373,-15.589761238296395,12.679611440713376,-1.440568723651762,22.286174986212153,-3.312488126123917,4.356326356885961,2.6664754273643316,-2.3610600663957957,-0.15029810449736847,-12.732400003564841,2.495985207543355,2.8087177269049466,-2.5047770082071,0.016802533838482094,0.05355258214632383,-1.5855328506283075,0.9281746181656045,1.4419645961543286,1.3056158053169542,0.0344725369623254,0.7375648966047704,-1.0434251211705254,-0.3283630483089926,-1.727580659371044,0.8501933600708554,0.34419888591213016,0.5847989844928565,0.5557041256326706,1
valproic acid,-0.5865324466070285,-1.0525730492694287,-0.2831807724283217,5.058354030932853,-2.8127082305430218,-3.9233530141263806,-1.8074627698385692,1.317655332726999,3.3445009962091423,30.747415328921,1.2335960505224182,-5.403104609894487,-0.6409290506634746,1.1073810721859891,-0.2890097347623512,0.04021200629645803,-0.9977202106833777,-0.09989681925839868,-0.710748708883605,-0.17974193327157284,-1.0068532533345007,0.46664259738586017,-0.6514507367990339,0.21379598992713236,-0.36777753659168866,-0.24300966870464763,-0.18274300997870468,0.4045246814615067,0.6213836090988727,-0.24585400471432972,1
warfarin,-0.4662996946105976,-1.2820012429199712,0.054919351068112375,-1.0497146643157413,-0.44621692201530083,-0.08983334933065935,0.2532257222736837,-0.2667760233665773,-0.4544744267427273,-0.22209219782761627,0.5027367132780173,-0.009709517590440265,0.4578672012302949,0.23929183238347318,0.5874097666079183,-0.5470683141277833,0.47287442064174645,-0.3578990239836817,0.41157963370918993,0.8005894682582364,-0.9092430988086493,1.383014538569003,0.9712902834860856,-0.9107594473987426,-0.10610419151239726,-0.9087274315724209,0.3548873459276399,-0.5148828751960255,0.08905188030611316,-1.071433216075366,0
zafirlukast,-1.3524507283198361,-0.7465658488027987,-0.04056902300444459,-0.559934495008972,-0.4591149746556211,0.38438616281655336,0.18320912850405394,-0.14927281150961985,-0.3701052463562358,-0.18483657803629377,0.06821421930077662,-0.1130356037356246,0.01178207901077531,-0.584498863365829,-0.3379543842182503,0.30349341301539157,-0.6707752506925875,-0.2761979599186538,-0.2231179440537561,-0.1379995387387518,0.15941305166252884,0.6943737613810727,-0.050735657028454124,-0.9896944753710987,-0.33933043147843756,-0.8300431461367651,0.08138364770465013,-0.3718866212678017,0.08700341735961951,-0.3265748506140489,1
zileuton,-1.2494093784260496,-0.3735909947864204,-0.43134762862855824,-0.17910158865774922,-0.565945697861641,0.6947967161455689,-0.39454442444172577,0.7997524865688371,-0.12849494655930568,-0.15232337566649834,1.3838357435616677,0.6915517999967791,1.1771325149298453,-0.3527438006841589,0.4169434542174973,-0.911171976851645,1.158952932452269,0.35608987386304575,-0.2718144424398583,1.620600148800599,-0.17991107307293783,0.15236602734906785,1.571535066437639,0.14523089239580622,-0.2969016794523879,-0.16493554043723663,0.8140091077878953,0.37918987163135576,-0.02936615940321081,0.5921544723693438,1
zonisamide,-1.5326447311141962,-0.9076654246561688,0.19075240759217746,-0.3713590688084839,-0.39883862826910427,0.20315906514214227,0.08843285449287534,-0.24966203924152117,-0.0871907435021769,-0.12805874986660654,-0.43451909600754857,-0.3317380900105501,-0.37876101029500053,-0.3972515441386486,-0.31993674958768425,-0.0922427172708296,0.4882133582842657,-0.5962405917233555,0.47212094122983983,0.16172168369704643,-0.16492561954638624,-0.005099558641232145,-0.30154681172197206,0.013008680674567405,0.30393107516116646,0.040129544815661077,-0.1729905079193942,0.3534203607410764,0.09904555293016971,0.42301381611969757,0
